"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370091836";"482";"2";"2013-02-22";"2016-06-29T15:09:21";"1203252";"ØYRANE TORG";"YTRE ARNA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"INDRE ARNA FV276";"2";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv276 hp2 m3761";"12";"0";"F";"V";"276";"2";"2";"3761";;"805435 0.833468814057703 0.833468814057703 WITH N/A ";"POINT Z (-24006.20043 6736412.02071 14.5)";"32633"
"370091853";"482";"5";"2016-09-02";"2017-02-20T16:27:27";"1201311";"RÅDALSKRYSSET XR546";"SANDSLIKRYSSETXFV171";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HÅVARDSTUN";"4";"2016-09-02";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv580 hp5 m1625";"12";"0";"R";"V";"580";"5";"5";"1625";;"805120 0.748148148148148 0.748148148148148 WITH N/A ";"POINT Z (-35204.80562 6723292.86573 18.45286)";"32633"
"370091996";"482";"5";"2015-12-15";"2016-04-25T13:58:55";"1200085";"SANDEIDET";"BJØRGE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BJØRGEVN.SANDEIDET";"3";"2015-12-15";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv557 hp50 m20";"12";"0";"F";"V";"557";"50";"50";"20";;"1886018 0.0793650793650794 0.0793650793650794 WITH N/A ";"POINT Z (-36195.67403 6728251.92976 5.63254)";"32633"
"370092439";"482";"2";"2015-03-12";"2015-03-12T03:03:22";"1200047";"VESTRE";"INGEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VESTRE-SENTRUM";"1";"2015-03-12";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m26020";"12";"0";"E";"V";"39";"80";"80";"26020";;"804833 0.0919426891794612 0.0919426891794612 WITH N/A ";"POINT Z (-31426.14976 6733156.98294 2.20047)";"32633"
"370092440";"482";"5";"2017-09-20";"2017-09-20T04:01:07";"1200065";"PFJBR-LØVSTAKKTUN.";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"PFJBR-LØVSTAKKTUN.";"1";"2017-09-20";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp72 m17058";"12";"0";"R";"V";"555";"72";"72";"17058";;"805012 0.337288642026946 0.337288642026946 WITH N/A ";"POINT Z (-32679.15365 6733281.77616 21.01881)";"32633"
"370092537";"482";"7";"2017-05-16";"2017-05-16T04:01:28";"1200413";"VÅGSBOTN XE16";"FLATØY XR564";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KLAUVANESET/NORH.BR";"2";"2017-05-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1203 NORDHORDLAND 2008-2013,1256 ELEKTRO,1203 NORDHORDLAND 2013-2018,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1203 Nordhordland 2018-2023";"1200 Ev39 hp22 m540";"12";"0";"E";"V";"39";"22";"22";"540";;"804785 0.109902323822805 0.109902323822805 WITH N/A ";"POINT Z (-32507.09986 6748692.19132 28.14941)";"32633"
"370092630";"482";"8";"2015-07-16";"2015-07-16T04:02:34";"1200021";"YTRE SANDVIKEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"AMALIE/SANDVIKEN";"1";"2015-07-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp81 m32190";"12";"0";"E";"V";"39";"81";"81";"32190";;"804838 0.788454203055481 0.788454203055481 WITH N/A ";"POINT Z (-31767.80536 6736709.96079 13.60791)";"32633"
"370092631";"482";"4";"2017-09-14";"2017-09-14T04:01:11";"1200045";"VESTRE";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VESTRE - DANMPL.";"1";"2017-09-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m21020";"12";"0";"E";"V";"39";"80";"80";"21020";;"804831 0.234121011151466 0.234121011151466 WITH N/A ";"POINT Z (-31562.76356 6733205.93718 1.54913)";"32633"
"370092632";"482";"4";"2017-04-06";"2017-04-06T04:02:08";"1200067";;"NYGÅRDSTUNNELEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NYGÅRDSH.TUN 2 FELT";"2";"2017-04-06";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp3 m10";"12";"0";"R";"V";"555";"3";"3";"10";;"805707 0.00105873937747541 0.00105873937747541 WITH N/A ";"POINT Z (-31590.27994 6733233.01959 0.6402)";"32633"
"370092643";"482";"7";"2015-05-22";"2016-08-25T15:09:18";"1204343";"FJØSANGER";"SØREIDE";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STRAUME BRO";"2";"2015-05-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv556 hp3 m5300";"12";"0";"F";"V";"556";"3";"3";"5300";;"805716 0.233227142347121 0.233227142347121 WITH N/A ";"POINT Z (-36078.93964 6727005.13075 5.84853)";"32633"
"370092748";"482";"3";"2016-11-11";"2017-06-16T15:08:42";"1200251";"NYGÅRD";"LYNGBØ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KRINGSJÅVEIEN V/LYNGBØ";"2";"2016-11-11";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv582 hp7 m3250";"12";"0";"F";"V";"582";"7";"7";"3250";;"805142 0.989481669183194 0.989481669183194 WITH N/A ";"POINT Z (-35098.88866 6733695.76549 16.00682)";"32633"
"370092749";"482";"3";"2013-07-30";"2016-06-07T14:38:44";"1200252";"DAMSGÅRDSTUNNELEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NYGÅRD, RAMPE 12";"1";"2013-07-30";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Rv555 hp73 m12069";"12";"0";"R";"V";"555";"73";"73";"12069";;"805019 0.291532849876664 0.291532849876664 WITH N/A ";"POINT Z (-34945.92246 6733580.12706 16.49093)";"32633"
"370092769";"482";"7";"2018-01-31";"2018-01-31T03:02:03";"1200080";"TRENGEREID";"ARNA OG OSTERØY";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SONGSTAD TUNNELEN";"4";"2018-01-31";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp12 m5129";"12";"0";"E";"V";"16";"12";"12";"5129";;"805604 0.538966508126299 0.538966508126299 WITH N/A ";"POINT Z (-19764.66945 6735874.32295 47.68858)";"32633"
"370092776";"482";"6";"2017-08-31";"2017-08-31T04:01:12";"1200118";"HOP";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE HOP MOT SENTR";"1";"2017-08-31";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp17 m1910";"12";"0";"E";"V";"39";"17";"17";"1910";;"804778 0.0382859149982438 0.0382859149982438 WITH N/A ";"POINT Z (-32317.87115 6726853.23609 10.47563)";"32633"
"370092777";"482";"2";"2013-02-22";"2014-12-01T16:59:09";"1200119";"HOPSKRYSSET";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RAMPE HOP MOT SØRÅS";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp74 m41175";"12";"0";"E";"V";"39";"74";"74";"41175";;"804818 0.298095219693082 0.298095219693082 WITH N/A ";"POINT Z (-32427.11106 6726927.87201 11.62071)";"32633"
"370094072";"482";"5";"2017-07-28";"2017-07-28T04:01:13";"1200256";;"LIANAKKTUNNELEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LIANAKKEN RETNING 2";"2";"2017-07-28";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola tillegg 2020-2023";"1200 Rv555 hp5 m1097";"12";"0";"R";"V";"555";"5";"5";"1097";;"805707 0.552595643128535 0.552595643128535 WITH N/A ";"POINT Z (-36149.73194 6732848.30561 36.07113)";"32633"
"370094073";"482";"4";"2017-07-28";"2017-07-28T04:01:14";"1200257";"LAPPELEIREN";"LYNGBØ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYDERHORNSVEI";"2";"2017-07-28";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv191 hp1 m1062";"12";"0";"F";"V";"191";"1";"1";"1062";;"805313 0.580898945714174 0.580898945714174 WITH N/A ";"POINT Z (-35904.52469 6733101.24818 32.39069)";"32633"
"370094074";"482";"8";"2015-12-15";"2015-12-15T03:02:25";"1200259";"FRA LODDEFJORD";"TIL LODDEFJORD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LAPPELEIEREN (FV557)";"2";"2015-12-15";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv557 hp50 m4330";"12";"0";"F";"V";"557";"50";"50";"4330";;"2518809 0.602564102564103 0.602564102564103 WITH N/A ";"POINT Z (-36573.15041 6731962.05571 43.91651)";"32633"
"370094106";"482";"11";"2017-05-13";"2017-05-13T04:01:53";"1201315";"BIRKELANDSKRYSSET";"FLESLAND FLYPL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BG.LUFTHAVN,FLESLAND";"2";"2017-05-13";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv580 hp6 m1509";"12";"0";"R";"V";"580";"6";"6";"1509";;"805122 0.935255247736719 0.935255247736719 WITH N/A ";"POINT Z (-38424.43389 6723955.84949 48.98931)";"32633"
"370094108";"482";"3";"2016-06-23";"2016-06-23T04:02:22";"1201562";"NYBORG";"SALHUS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SALHUSVEIEN";"3";"2016-06-23";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv564 hp1 m45";"12";"0";"F";"V";"564";"1";"1";"45";;"2574580 0.314981456930952 0.314981456930952 WITH N/A ";"POINT Z (-30534.17496 6743021.77083 91.03)";"32633"
"370094129";"482";"4";"2017-05-24";"2017-05-24T04:01:24";"1203140";"DANMARKSPLASS";"NATLANDSVEIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"IBSENSGATE";"2";"2017-05-24";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv255 hp1 m867";"12";"0";"F";"V";"255";"1";"1";"867";;"805408 0.572112008685892 0.572112008685892 WITH N/A ";"POINT Z (-30891.66285 6731964.80193 32.29216)";"32633"
"370094154";"482";"6";"2017-11-14";"2017-11-14T03:01:43";"1201151";"VAKSDAL";"TRENGEREID";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TRENGEREIDTUNNELEN";"2";"2017-11-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1206 VOSS 2009-2014,1256 ELEKTRO,1206 Voss 2014-2019,1261 Voss og Hardanger 2016-2021,1206 Voss 2019-2024";"1200 Ev16 hp11 m10538";"12";"0";"E";"V";"16";"11";"11";"10538";;"804740 0.564655762086586 0.564655762086586 WITH N/A ";"POINT Z (-14244.4379 6735896.9289 115.39023)";"32633"
"370094628";"482";"2";"2014-04-10";"2017-07-12T12:51:43";"1200093";"DANMARKSPLASS";"LAKSEVÅG";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DAMSGÅRDSVEIEN BOM";"2";"2014-04-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"";"1201 Kv4382 hp1 m1200";"12";"1201";"K";"V";"4382";"1";"1";"1200";;"755378 0.871376344672725 0.871376344672725 WITH N/A ";"POINT Z (-32620.4033 6733317.59397 3.99522)";"32633"
"370095157";"482";"6";"2017-06-14";"2017-06-14T04:01:13";"1200070";"NYBORG";"VÅGSBOTN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VÅGSBOTN";"4";"2017-06-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp20 m5540";"12";"0";"E";"V";"39";"20";"20";"5540";;"804784 0.780168042984313 0.780168042984313 WITH N/A ";"POINT Z (-29324.81728 6743471.34519 91.7)";"32633"
"370095163";"482";"4";"2015-07-10";"2017-07-20T14:48:22";"1200704";"TORGET";"SANDVIKEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BRYGGEN";"2";"2015-07-10";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv585 hp4 m160";"12";"0";"F";"V";"585";"4";"4";"160";;"805748 0.867790331600248 0.867790331600248 WITH N/A ";"POINT Z (-31850.65453 6734669.51338 2.3)";"32633"
"370095180";"482";"5";"2015-07-17";"2015-07-17T04:01:51";"1200037";"DANMARKSPLASS";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DANMARKSPLASS-SENTR";"2";"2015-07-17";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m16050";"12";"0";"E";"V";"39";"80";"80";"16050";;"804830 0.224392050617128 0.224392050617128 WITH N/A ";"POINT Z (-31480.59 6733258.2 9.7)";"32633"
"370095181";"482";"6";"2017-12-08";"2017-12-08T03:01:31";"1200036";"DANMPLASS";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DANMARKSPLASS-ÅSANE";"1";"2017-12-08";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp19 m131";"12";"0";"E";"V";"39";"19";"19";"131";;"805616 0.253877249580767 0.253877249580767 WITH N/A ";"POINT Z (-31475.40296 6733247.96568 9.41259)";"32633"
"370095198";"482";"4";"2017-10-14";"2017-10-14T04:01:26";"1200235";"BERGEN";"GRAVDAL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DAMSGÅRDTUNNELEN";"4";"2017-10-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunneler i Bergen 2016 - 2021 (test),1211 Tunnel 2016-2021";"1200 Rv555 hp4 m1334";"12";"0";"R";"V";"555";"4";"4";"1334";;"805707 0.290886586203041 0.290886586203041 WITH N/A ";"POINT Z (-33979.18092 6733350.11864 25.80807)";"32633"
"370095361";"482";"6";"2018-01-03";"2018-01-03T10:00:08";"1200028";"FRA HOP OG SØRÅS";"TIL HOP OG SØRÅS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SJØLINJEN";"6";"2018-01-03";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp17 m2145";"12";"0";"E";"V";"39";"17";"17";"2145";;"804778 0.120828942746751 0.120828942746751 WITH N/A ";"POINT Z (-32298.76535 6727080.26666 3.85854)";"32633"
"370095545";"482";"4";"2016-07-02";"2016-07-02T04:02:32";"1204293";"NYGÅRDSTUNNEL";"NYGÅRDSTUNNEL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DOKKEN ØST";"2";"2016-07-02";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp60 m297";"12";"0";"R";"V";"555";"60";"60";"297";;"805430 0.992592592592593 0.992592592592593 WITH N/A ";"POINT Z (-32357.49622 6733581.01019 2.56677)";"32633"
"370095629";"482";"2";"2013-02-22";"2014-02-25T10:12:13";"1200264";"FRA SOTRA";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STORAVATN (RV555 RAMPE 34)";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,T1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021,1201 Asola 2018-2023";"1200 Rv555 hp76 m34245";"12";"0";"R";"V";"555";"76";"76";"34245";;"805037 0.853893809626283 0.853893809626283 WITH N/A ";"POINT Z (-38369.83151 6732811.43819 43.77527)";"32633"
"370095837";"482";"5";"2017-04-06";"2017-04-06T04:07:31";"1200012";"BØNES";"STRAUME";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STRAUMEVEIEN";"2";"2017-04-06";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv556 hp3 m4895";"12";"0";"F";"V";"556";"3";"3";"4895";;"1885953 0.207895974541334 0.207895974541334 WITH N/A ";"POINT Z (-35825.57265 6727217.22207 5.24118)";"32633"
"370096197";"482";"2";"2013-02-22";"2013-02-22T03:03:36";"1200048";"FLØYFJELL";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FLØYFJELL-VESTRE";"1";"2013-02-22";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp80 m32335";"12";"0";"E";"V";"39";"80";"80";"32335";;"804834 0.799019749279875 0.799019749279875 WITH N/A ";"POINT Z (-31455.9418 6733162.23969 1.7)";"32633"
"370096199";"482";"4";"2016-10-26";"2017-08-01T09:46:33";"1200092";"PARADIS";"STORETVEIT";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STORETVEITVEIEN BOM";"2";"2016-10-26";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv582 hp4 m3421";"12";"0";"F";"V";"582";"4";"4";"3421";;"805140 0.638288223357008 0.638288223357008 WITH N/A ";"POINT Z (-31464.92821 6728916.93107 65.22406)";"32633"
"370096348";"482";"4";"2015-07-17";"2016-05-23T12:39:40";"1200038";"FLØYFJELLSTUNELEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FLØYFJ.MOT SENTRUM";"1";"2015-07-17";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp15 m202";"12";"0";"E";"V";"16";"15";"15";"202";;"804742 0.127061352690747 0.127061352690747 WITH N/A ";"POINT Z (-31475.86546 6733272.65073 2.26418)";"32633"
"370096350";"482";"5";"2017-05-25";"2017-05-25T04:01:07";"1200054";"FRA PUDDEFJORDSBROEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"PUD.BRU-NØSTET";"1";"2017-05-25";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Rv555 hp71 m32185";"12";"0";"R";"V";"555";"71";"71";"32185";;"805010 0.86451098115711 0.86451098115711 WITH N/A ";"POINT Z (-32348.3564 6733684.80248 14.59348)";"32633"
"370096352";"482";"4";"2017-06-14";"2017-06-14T04:01:17";"1205010";"FYLLINGEN OG BJØRGE";"STRAUME";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"BJØRGEVEIEN SYKKEL";"1";"2017-06-14";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,1201 Asola tillegg 2020-2023,1211 Tunnel 2016-2021";"1200 Fg540 hp203 m1930";"12";"0";"F";"G";"540";"203";"203";"1930";;"1885913 0.507905821594464 0.507905821594464 WITH N/A ";"POINT Z (-36121.10093 6728249.19764 2.10003)";"32633"
