"vegobjektid";"type_id";"versjonid";"startdato";"sistmodifisert";"Målestasjonsnummer";"Med-retning (fra)";"Mot-retning (fra)";"Kilde";"Registreringsnivå";"Trafikantgruppe";"Status";"Stedsnavn";"Antall kjørefelt";"Sist oppdatert fra NorTraf";"Prosjektreferanse";"Geometri, punkt";"kommune";"fylke";"region";"vegavdeling";"riksvegrute";"kontraktsområde";"vegreferanse";"fylkesnummer";"kommunenummer";"vegkategori";"vegstatus";"vegnummer";"fra hp";"til hp";"fra meter";"til meter";"stedfesting";"geometri";"srid"
"370090800";"482";"6";"2015-11-10";"2017-02-13T14:50:23";"1200452";"HALHJEM";"OSØYRI";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MOBERG V/LEKVEN";"2";"2015-11-10";;;"Os";"Hordaland";"VEST";"Hordaland";"RUTE4A 2010-2019,RUTE4A 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev39 hp13 m3050";"12";"0";"E";"V";"39";"13";"13";"3050";;"805613 0.412734892967227 0.412734892967227 WITH N/A ";"POINT Z (-29006.09007 6708782.09185 54.6)";"32633"
"370090801";"482";"6";"2016-11-16";"2016-11-16T03:02:19";"1200703";"FESTPLASSEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"CHRISTIESGT";"2";"2016-11-16";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp15 m1509";"12";"0";"E";"V";"16";"15";"15";"1509";;"804742 0.947665459938229 0.947665459938229 WITH N/A ";"POINT Z (-31937.42678 6734165.15243 1.49195)";"32633"
"370090802";"482";"5";"2015-01-08";"2015-01-08T03:01:49";"900012";"GRIMSTAD";"LILLESAND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"INNTJORE";"4";"2015-01-08";;;"Grimstad";"Aust-Agder";"SØR";"Aust-Agder";"RUTE3 2010-2019,RUTE3 2014-2023";"0905 OPS E18 Grimstad-Kristiansand 2009-2034";"0900 Ev18 hp18 m5600";"9";"0";"E";"V";"18";"18";"18";"5600";;"1751420 0.382696390658174 0.382696390658174 WITH N/A ";"POINT Z (117125.31395 6480382.60913 73.13005)";"32633"
"370090811";"482";"3";"2014-01-17";"2016-05-23T12:39:40";"1200039";"SENTRUM";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NYGÅRDST.SENTR-ÅSAN";"1";"2014-01-17";;;"Bergen";"Hordaland";"VEST";"Hordaland";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1211 TUNNEL,1256 ELEKTRO,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Ev16 hp15 m20066";"12";"0";"E";"V";"16";"15";"15";"20066";;"804744 0.196899174832851 0.196899174832851 WITH N/A ";"POINT Z (-31477.99656 6733354.47319 4.27602)";"32633"
"370090812";"482";"4";"2017-10-31";"2017-10-31T03:01:21";"1100005";"ETNE";"HAUGESUND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"VATS";"2";"2017-10-31";;;"Vindafjord";"Rogaland";"VEST";"Rogaland";"RUTE5A 2010-2019,RUTE5A 2014-2023";"1105 INDRE RYFYLKE 2010-2015,1258 ELEKTRO,1105 Indre Ryfylke 2015-2020,1154 Nord Rogaland 2017-2022,1258 Sunnhordland og Nord-Rogaland 2011-2016";"1100 Ev134 hp1 m13605";"11";"0";"E";"V";"134";"1";"1";"13605";;"320588 0.39214787303098 0.39214787303098 WITH N/A ";"POINT Z (-24170.20683 6640299.12575 50.60377)";"32633"
"370090813";"482";"5";"2018-01-24";"2018-01-24T03:02:25";"1200103";"STORD TIL BØMLO";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ARM STORD-BØMLO";"1";"2018-01-24";;;"Stord";"Hordaland";"VEST";"Hordaland";"RUTE4A 2014-2023";"1207 Stord 2013-2019,E1260 Hordaland vest 2016-2022,1207 Stord 2019-2024";"1200 Ev39 hp67 m32107";"12";"0";"E";"V";"39";"67";"67";"32107";;"2441493 0.230453616700844 0.230453616700844 WITH N/A ";"POINT Z (-38160.13495 6661637.77769 11.25139)";"32633"
"370090814";"482";"3";"2015-07-08";"2015-07-08T04:01:44";"1200104";"BØMLO TIL STORD";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ARM BØMLO-STORD";"1";"2015-07-08";;;"Stord";"Hordaland";"VEST";"Hordaland";"RUTE4A 2014-2023";"1207 Stord 2013-2019,E1260 Hordaland vest 2016-2022,1207 Stord 2019-2024";"1200 Ev39 hp67 m13030";"12";"0";"E";"V";"39";"67";"67";"13030";;"2441491 0.216999112607356 0.216999112607356 WITH N/A ";"POINT Z (-38117.08007 6661670.80005 10.39)";"32633"
"370090815";"482";"5";"2017-10-04";"2017-10-04T04:01:08";"1205003";"FLØEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"FLØENSTIEN SYKKEL";"1";"2017-10-04";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"";"1201 Kg3033 hp1 m1050";"12";"1201";"K";"G";"3033";"1";"1";"1050";;"802226 0.934503830438165 0.934503830438165 WITH N/A ";"POINT Z (-30626.79112 6732973.67242 3.20396)";"32633"
"370090817";"482";"5";"2014-10-21";"2017-01-01T10:37:08";"705008";"PEDER BOGENS GATE";"KROKEMOVEIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"PEDER BOGENSGATE-SYK";"1";"2014-10-21";;;"Sandefjord";"Vestfold";"SØR";"Vestfold";"";"0702 Vestfold syd 2014-2019,0706 Vestfold elektro 2013-2018,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv255 hp1 m69";"7";"0";"F";"V";"255";"1";"1";"69";;"1175873 0.171198863197705 0.171198863197705 WITH N/A ";"POINT Z (226060.85971 6565124.64379 22.16564)";"32633"
"370090818";"482";"3";"2017-10-31";"2017-10-31T03:01:23";"500102";"OTTA";"DOMBÅS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"DOMBÅS SØR";"2";"2017-10-31";;;"Dovre";"Oppland";"ØST";"Oppland";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0502 NORD-GUDBRANDSDALEN 2014-2019";"0500 Ev6 hp19 m11750";"5";"0";"E";"V";"6";"19";"19";"11750";;"1059997 0.748918740205013 0.748918740205013 WITH N/A ";"POINT Z (193062.71354 6895491.64389 616.7667)";"32633"
"370090819";"482";"3";"2015-03-24";"2017-12-06T11:31:57";"400005";"FRA ELVERUM";"FRA TRYSIL";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"RØNNINGEN Ø";"2";"2015-03-24";;;"Elverum";"Hedmark";"ØST";"Hedmark";"RUTE2B 2010-2019,RUTE2B 2014-2023";"0402 Sør-Østerdalen 2014-2019";"0400 Rv25 hp3 m9675";"4";"0";"R";"V";"25";"3";"3";"9675";;"705217 0.902169877574545 0.902169877574545 WITH N/A ";"POINT Z (319743.67663 6759697.85856 295.29666)";"32633"
"370090830";"482";"6";"2017-12-01";"2017-12-01T03:01:52";"705005";"HORTEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"AULI-SYKKEL";"1";"2017-12-01";;;"Tønsberg";"Vestfold";"SØR";"Vestfold";"";"0707 Vestfold veglys 2016-2021,0701 Vestfold øst 2017-2019,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fg300 hp201 m4000";"7";"0";"F";"G";"300";"201";"201";"4000";;"2560045 0.637704621744936 0.637704621744936 WITH N/A ";"POINT Z (236842.18824 6580574.43076 1.74526)";"32633"
"370090832";"482";"1";"1950-01-01";"2017-05-03T15:21:03";"705003";"HORTEN";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"HOLTANVEIEN-SYKKEL";"1";"2012-11-30";;;"Horten";"Vestfold";"SØR";"Vestfold";"";"0706 Vestfold elektro 2013-2018,0701 Vestfold øst 2017-2019,0701 Vestfold øst 2019-2025,0706 Vestfold elektro 2018-2023";"0700 Fv705 hp1 m1543";"7";"0";"F";"V";"705";"1";"1";"1543";;"1175755 0.793137414411059 0.793137414411059 WITH N/A ";"POINT Z (242595.71034 6594956.94644 35.48136)";"32633"
"370090833";"482";"6";"2016-05-27";"2017-09-06T10:26";"1100012";"Hove X E39";"Vatnekrossen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"AUSTRÅTTUNNELEN";"2";"2016-05-27";;;"Sandnes";"Rogaland";"VEST";"Rogaland";"RUTE5A 2010-2019,RUTE5A 2014-2023";"1153 ELEKTRO,1103 Stavanger 2017-2022,1103 STAVANGER 2011-2016,1153 Sør Rogaland 2018-2023";"1100 Rv13 hp1 m2289";"11";"0";"R";"V";"13";"1";"1";"2289";;"319671 0.733550626317162 0.733550626317162 WITH N/A ";"POINT Z (-31906.37664 6559848.90265 42.84627)";"32633"
"370090834";"482";"1";"1950-01-01";"2014-07-03T13:41:57";"600657";"KONNERUDGATA";;"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Operativ";"PROFFEN";"1";"2012-11-30";;;"Drammen";"Buskerud";"SØR";"Buskerud";"";"0614 Buskerud elektro 2014-2019";"0602 Kv1565 hp1 m751";"6";"602";"K";"V";"1565";"1";"1";"751";;"141952 0.569724897104638 0.569724897104638 WITH N/A ";"POINT Z (228671.98795 6632343.62834 6.84123)";"32633"
"370090847";"482";"3";"2015-03-24";"2017-11-10T15:05:58";"400008";"FRA ÅNESTAD";"FRA ELVERUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"EBRU";"2";"2015-03-24";;;"Løten";"Hedmark";"ØST";"Hedmark";"RUTE6B 2010-2019,RUTE6B 2014-2023";"0404 Søndre Hedmarken 2015-2021";"0400 Rv3 hp3 m3440";"4";"0";"R";"V";"3";"3";"3";"3440";;"704576 0.289549731122763 0.289549731122763 WITH N/A ";"POINT Z (305571.25833 6752956.6511 266.8)";"32633"
"370090848";"482";"5";"2018-01-03";"2018-01-03T09:59:57";"100004";"FREDRIKSTAD";"SARPSBORG";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HVITSTEN";"2";"2018-01-03";;;"Fredrikstad";"Østfold";"ØST";"Østfold";"RUTE1 2014-2023";"0103 Østfold sør 2016-2021";"0100 Rv111 hp2 m7664";"1";"0";"R";"V";"111";"2";"2";"7664";;"971806 0.715953465776288 0.715953465776288 WITH N/A ";"POINT Z (275411.21481 6575463.94107 21.22891)";"32633"
"370090850";"482";"2";"2013-09-26";"2017-07-27T12:45:58";"300037";"MORGEDALSVEIEN";"PERSBRÅTEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Sykkel";"Midlertidig ute av drift";"MAKRELLBEKKEN SYKKE";"2";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv168 hp1 m5001";"3";"301";"K";"V";"168";"1";"1";"5001";;"625582 0.491313454055135 0.491313454055135 WITH N/A ";"POINT Z (258083.11874 6652881.02355 110.07322)";"32633"
"370090851";"482";"7";"2016-01-08";"2016-01-08T03:02:43";"100112";"RÅDE";"MOSS";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HØYDEN";"3";"2016-01-08";;;"Rygge";"Østfold";"ØST";"Østfold";"";"0103 Østfold sør 2016-2021";"0100 Fv118 hp9 m12014";"1";"0";"F";"V";"118";"9";"9";"12014";;"2483490 0.820017901581725 0.820017901581725 WITH N/A ";"POINT Z (255114.68916 6594654.78832 52.6892)";"32633"
"370090852";"482";"4";"2015-03-06";"2017-08-15T13:29:50";"200119";"OSLO";"BEKKESTUA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"OSLO GRENSE";"2";"2015-03-06";;;"Bærum";"Akershus";"ØST";"Akershus";"";"0201 ASKER OG BÆRUM 2013-2018,0210 Drift Elektro veglyskontrakt Oslo og Akershus,0201 ASKER OG BÆRUM 2018-2023";"0200 Fv160 hp1 m10";"2";"0";"F";"V";"160";"1";"1";"10";;"443603 0.00491689190412244 0.00491689190412244 WITH N/A ";"POINT Z (255585.52004 6651327.83034 56.98362)";"32633"
"370090853";"482";"6";"2016-08-30";"2017-11-21T14:14:43";"200123";"Oslo";"Drammen";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LYSAKER VEST";"6";"2016-08-30";;;"Bærum";"Akershus";"ØST";"Akershus";"RUTE3 2010-2019,RUTE3 2014-2023";"0201 ASKER OG BÆRUM 2013-2018,0210 Drift Elektro veglyskontrakt Oslo og Akershus,0201 ASKER OG BÆRUM 2018-2023";"0200 Ev18 hp7 m170";"2";"0";"E";"V";"18";"7";"7";"170";;"444232 0.150162495348472 0.150162495348472 WITH N/A ";"POINT Z (255056.25447 6649224.12246 16.19832)";"32633"
"370090854";"482";"3";"2013-09-26";"2017-07-27T12:45:58";"300084";"morgedalsveien";"persbråten";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"MAKRELLBEKKEN";"2";"2013-09-26";;;"Oslo";"Oslo";"ØST";"Oslo";"";"";"0301 Kv168 hp1 m5000";"3";"301";"K";"V";"168";"1";"1";"5000";;"625582 0.491099012449496 0.491099012449496 WITH N/A ";"POINT Z (258084.15432 6652880.89406 110.0163)";"32633"
"370090855";"482";"9";"2017-10-24";"2017-10-24T04:01:23";"200228";"MOSS";"OSLO";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"FOLLOTUNNELLEN";"4";"2017-10-24";;;"Vestby";"Akershus";"ØST";"Akershus";"RUTE1 2014-2023";"0203 FOLLO 2015-2020,0210 Drift Elektro veglyskontrakt Oslo og Akershus,Tunnelkontrakt Akershus 2018-2026";"0200 Ev6 hp1 m4780";"2";"0";"E";"V";"6";"1";"1";"4780";;"443149 0.6216510151977 0.6216510151977 WITH N/A ";"POINT Z (258552.5517 6606911.18063 40.99423)";"32633"
"370090856";"482";"3";"2013-03-15";"2017-03-24T15:34:36";"300320";"OSLO";"Bjerke";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TR.HEIMSVN V/AKERSY";"5";"2013-03-15";;;"Oslo";"Oslo";"ØST";"Oslo";"RUTE6A 2010-2019,RUTE6A 2014-2023";"0303 RIKSVEGER OSLO 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0300 Rv4 hp3 m2275";"3";"0";"R";"V";"4";"3";"3";"2275";;"625367 0.140645615342361 0.140645615342361 WITH N/A ";"POINT Z (265288.38292 6652272.11883 144.51268)";"32633"
"370090857";"482";"5";"2016-08-18";"2017-02-01T15:24:32";"202188";"HOVIN";"FET BRUA";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"STATOIL";"2";"2016-08-18";;;"Fet";"Akershus";"ØST";"Akershus";"RUTE1 2014-2023";"0205 ROMERIKE MIDT 2011-2016,0205 Romerike Midt 2016-2021,0210 Drift Elektro veglyskontrakt Oslo og Akershus";"0200 Rv22 hp4 m5761";"2";"0";"R";"V";"22";"4";"4";"5761";;"443409 0.708163819625377 0.708163819625377 WITH N/A ";"POINT Z (284883.77909 6649627.36577 142.09415)";"32633"
"370090858";"482";"9";"2017-09-15";"2018-01-01T01:11:53";"1600079";"Ila";"Heimdal";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"Leirbrua ved Granåsen";"2";"2017-09-15";;;"Trondheim";"Trøndelag";"MIDT";"Trøndelag";"";"1609 TrondheimBydrift 2006-2010,1609 TrondheimBydrift 2011-2015,1609 Trondheim ytre 2015-2020,1633 Fylkesveger i Trondheim Ytre 2016-2020";"5000 Fv6650 hp2 m6567";"50";"0";"F";"V";"6650";"2";"2";"6567";;"41944 0.0167617174489701 0.0167617174489701 WITH N/A ";"POINT Z (266010.38136 7036755.26078 170.00797)";"32633"
"370090877";"482";"4";"2017-04-06";"2017-09-26T13:33";"400802";"FRA HAMAR";"FRA ELVERUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ÅNESTAD BRU Ø (FART";"2";"2017-04-06";;;"Løten";"Hedmark";"ØST";"Hedmark";"RUTE6B 2010-2019,RUTE6B 2014-2023";"0404 Søndre Hedmarken 2015-2021";"0400 Rv25 hp1 m17481";"4";"0";"R";"V";"25";"1";"1";"17481";;"704635 0.961414503907906 0.961414503907906 WITH N/A ";"POINT Z (302286.88824 6751162.66301 257.17623)";"32633"
"370090878";"482";"3";"2017-04-06";"2017-10-20T11:46:50";"400804";"ÅNESTAD";"ELVERUM";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MYKLEGARD Ø ";"2";"2017-04-06";;;"Løten";"Hedmark";"ØST";"Hedmark";"RUTE6B 2010-2019,RUTE6B 2014-2023";"0404 Søndre Hedmarken 2015-2021";"0400 Rv3 hp3 m555";"4";"0";"R";"V";"3";"3";"3";"555";;"705192 0.989917415565354 0.989917415565354 WITH N/A ";"POINT Z (303055.491 6751617.37691 270.3)";"32633"
"370090909";"482";"9";"2016-12-01";"2016-12-01T03:03:08";"1500215";"Solholmen Fk.";"Dryna";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Otrøy";"2";"2016-12-01";;;"Midsund";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1504 YtreRomsdal 2008-2013,1504 YtreRomsdal 2013-2018,1539 Indre Romsdal - Tunnel og berg 2014-2018,1538 Indre Romsdal - Tunnelrenhold 2014-2018,1504 Ytre Romsdal 2018-2023,1539 Tunnel- og bergsikr 2018-2023 Nordm og Romsd";"1500 Fv668 hp5 m16806";"15";"0";"F";"V";"668";"5";"5";"16806";;"249090 0.856375023238747 0.856375023238747 WITH N/A ";"POINT Z (76275.50793 6979436.85544 2.53481)";"32633"
"370090910";"482";"10";"2016-12-01";"2017-02-09T12:25:04";"1500302";"Spjeklavik";"Ålesund";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"Borgundfjordvegen";"2";"2016-12-01";;;"Ålesund";"Møre og Romsdal";"MIDT";"Møre og Romsdal";"";"1502 Sunnmøre 2005-2009,1502 Sunnmøre 2009-2014,1500 Ålesund 2014-2019,1538 Indre Romsdal - Tunnelrenhold 2014-2018";"1500 Fv396 hp1 m2354";"15";"0";"F";"V";"396";"1";"1";"2354";;"249425 0.75121985142713 0.75121985142713 WITH N/A ";"POINT Z (53068.20115 6955788.48162 9.29711)";"32633"
"370090918";"482";"4";"2016-11-08";"2017-04-18T13:07:03";"1204166";"HUFTHAMAR";"STOREBØ";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"HAUGLAND NORD";"2";"2016-11-08";;;"Austevoll";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1211 TUNNEL,1202 STOR-BERGEN 2010-2015,1202 Stor-Bergen 2015-2020,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv546 hp6 m3115";"12";"0";"F";"V";"546";"6";"6";"3115";;"805694 0.514391467884481 0.514391467884481 WITH N/A ";"POINT Z (-42303.20072 6702890.54614 39.2)";"32633"
"370090920";"482";"3";"2017-04-28";"2017-04-28T04:01:53";"205035";"ÅS NLH";"NYGÅRD";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"SKYSSJORDET";"2";"2017-04-28";;;"Ås";"Akershus";"ØST";"Akershus";"";"0203 FOLLO 2015-2020";"0200 Fv56 hp1 m5454";"2";"0";"F";"V";"56";"1";"1";"5454";;"443758 0.82100835871262 0.82100835871262 WITH N/A ";"POINT Z (262223.43531 6626672.79348 152.18435)";"32633"
"370090921";"482";"5";"2017-10-27";"2017-10-27T04:01:14";"209667";"Vinterbro";"Oslo";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"NØSTVETTUNNELEN";"4";"2017-10-27";;;"Ås";"Akershus";"ØST";"Akershus";"RUTE1 2014-2023";"0203 FOLLO 2015-2020,0210 Drift Elektro veglyskontrakt Oslo og Akershus,Tunnelkontrakt Akershus 2018-2026";"0200 Ev6 hp5 m2500";"2";"0";"E";"V";"6";"5";"5";"2500";;"1796925 0.657579339379468 0.657579339379468 WITH N/A ";"POINT Z (264633.35354 6631983.06378 21.72985)";"32633"
"370090923";"482";"4";"2017-10-12";"2018-02-02T10:00";"1900122";"Langslett";"Skjervøy";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Midlertidig ute av drift";"MAURSUND KLIMA";"2";"2017-10-12";;;"Skjervøy";"Troms";"NORD";"Troms vegavdeling";"";"1907 NORD-TROMS 2017-2022,5005 Troms 2017-2022";"1900 Fv866 hp1 m19067";"19";"0";"F";"V";"866";"1";"1";"19067";;"1125977 0.119048653396387 0.119048653396387 WITH N/A ";"POINT Z (726115.88784 7769799.74371 4.258)";"32633"
"370090927";"482";"10";"2017-04-06";"2017-10-12T08:51:22";"1400018";"SOGNDAL";"FJÆRLAND";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FRUDALSTUNNELEN";"2";"2017-04-06";;;"Sogndal";"Sogn og Fjordane";"VEST";"Sogn og Fjordane";"RUTE5C 2010-2019,RUTE5C 2014-2023";"1454 ELEKTRO,1402 MIDTRE SOGN 2011-2016,1454 ELEKTRO SOGN 2012-2017,1402 Midtre Sogn 2016-2021,E1454 Elektrokontrakt Sogn 2017-2022";"1400 Rv5 hp10 m5722";"14";"0";"R";"V";"5";"10";"10";"5722";;"384493 0.837079737167805 0.837079737167805 WITH N/A ";"POINT Z (61826.33779 6832255.22835 259.97323)";"32633"
"370090945";"482";"3";"2017-10-12";"2017-10-12T04:01:14";"1200106";"MAURANGER";"EITRHEIM X FV550";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"FOLGEFONNTUNNELEN";"2";"2017-10-12";;;"Odda";"Hordaland";"VEST";"Hordaland";"";"1257 ELEKTRO,1204 Hardanger 2011-2016,1204 Hardanger 2016-2021,1261 Voss og Hardanger 2016-2021";"1200 Fv551 hp4 m12481";"12";"0";"F";"V";"551";"4";"4";"12481";;"804997 0.988937835683364 0.988937835683364 WITH N/A ";"POINT Z (29464.05274 6691864.33623 2.6)";"32633"
"370090946";"482";"2";"2013-01-17";"2016-11-17T13:28:31";"1200262";"BJØRNDALSØYRA";"LODDEFJORD X FV197";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"LODDEFJORD NORD";"2";"2013-01-17";;;"Bergen";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv197 hp1 m1000";"12";"0";"F";"V";"197";"1";"1";"1000";;"805008 0.676220806794055 0.676220806794055 WITH N/A ";"POINT Z (-37380.34503 6732587.68636 32.70487)";"32633"
"370090947";"482";"3";"2015-05-22";"2017-01-13T09:54:26";"1200127";"ISDALSTØ";"ALVERSUND BRU";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"ALVERSUND SKULE";"2";"2015-05-22";;;"Lindås";"Hordaland";"VEST";"Hordaland";"";"1203 NORDHORDLAND 2008-2013,1256 ELEKTRO,1203 NORDHORDLAND 2013-2018,E1260 Hordaland vest 2016-2022,1203 Nordhordland 2018-2023";"1200 Fv565 hp1 m2470";"12";"0";"F";"V";"565";"1";"1";"2470";;"805728 0.273659946325171 0.273659946325171 WITH N/A ";"POINT Z (-33840.77708 6754639.49925 53.1731)";"32633"
"370090948";"482";"8";"2017-04-06";"2018-01-01T01:11:53";"1700005";"MERÅKER";"STORLIEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"TEVELDALEN";"2";"2017-04-06";;;"Meråker";"Trøndelag";"MIDT";"Trøndelag";"RUTE7 2010-2019,RUTE7 2014-2023";"1706 Stjørdal 2004-2009,1706 Stjørdal 2009-2014,1706 Stjørdal 2014-2019";"5000 Ev14 hp5 m14030";"50";"0";"E";"V";"14";"5";"5";"14030";;"578097 0.842367633341228 0.842367633341228 WITH N/A ";"POINT Z (351783.8437 7026972.75474 468.57559)";"32633"
"370090962";"482";"3";"2016-06-03";"2016-06-03T04:02:14";"500913";"LØKEN BRU";"BEITOSTØLEN";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"BEITOSTØLEN SØR";"2";"2016-06-03";;;"Øystre Slidre";"Oppland";"ØST";"Oppland";"";"0503 VALDRES 2015-2020";"0500 Fv51 hp4 m13942";"5";"0";"F";"V";"51";"4";"4";"13942";;"1060682 0.41470069626419 0.41470069626419 WITH N/A ";"POINT Z (175141.9371 6801873.91078 748.49747)";"32633"
"370090977";"482";"5";"2017-05-13";"2017-05-13T04:01:24";"1200072";"KOLLTVEIT";"ÅGOTNES";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"KNAPPSKOG FARTSTVALE";"2";"2017-05-13";;;"Fjell";"Hordaland";"VEST";"Hordaland";"";"1256 ELEKTRO,1201 ASOLA 2012-2017,1291 ASOLA GRØNT 2012-2017,1201 Asola 2018-2023,1291 Asola grønt 2017-2022,E1260 Hordaland vest 2016-2022,1211 Tunnel 2016-2021";"1200 Fv561 hp1 m3316";"12";"0";"F";"V";"561";"1";"1";"3316";;"805074 0.38586791902664 0.38586791902664 WITH N/A ";"POINT Z (-46877.8318 6734790.71851 34.53309)";"32633"
"370090978";"482";"4";"2014-09-16";"2017-05-31T12:51:47";"900001";"NESKIL BRU";"ARENDAL X 420";"Registreringspunkt";"Kontinuerlig (Nivå 1)";"Motorkjøretøy";"Operativ";"MORTENSTO";"2";"2014-09-16";;;"Arendal";"Aust-Agder";"SØR";"Aust-Agder";"";"0910 Aust-Agder elektro og veglys 2013-2018,0903 Arendal vest 2016-2021,0910 Aust-Agder elektro og veglys 2018-2023";"0900 Fv410 hp4 m6961";"9";"0";"F";"V";"410";"4";"4";"6961";;"21819 0.485637201710892 0.485637201710892 WITH N/A ";"POINT Z (138453.26763 6497776.27495 2.12124)";"32633"
